,南部 (kgCO2e/kWh),北部 (kgCO2e/kWh),中部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2021/2/10 23:00,0.452572518,0.445291819,0.622876201,0.40319889,0.502825158
2021/2/11 0:00,0.445011353,0.439013971,0.648577826,0.416449689,0.511526228
2021/2/11 1:00,0.445029316,0.433128906,0.659119373,0.417290779,0.515173312
2021/2/11 2:00,0.445485814,0.423229091,0.630922749,0.432291705,0.506440738
2021/2/11 3:00,0.4453383,0.418580479,0.624996011,0.425577345,0.502224564
2021/2/11 4:00,0.445470558,0.415940145,0.617969412,0.426122031,0.500946377
2021/2/11 5:00,0.4453878,0.416843726,0.623243932,0.431788772,0.503614638
2021/2/11 6:00,0.44967221,0.414490165,0.638571723,0.442342164,0.511129544
2021/2/11 7:00,0.457739618,0.415118316,0.659305395,0.415900378,0.519891851
2021/2/11 8:00,0.459731045,0.42564188,0.612742997,0.391002993,0.505627743
2021/2/11 9:00,0.457297743,0.429045629,0.601884805,0.387137137,0.501615057
2021/2/11 10:00,0.455527876,0.431217363,0.590811974,0.427028577,0.498192755
2021/2/11 11:00,0.44739424,0.435860428,0.601738822,0.460435597,0.500887565
2021/2/11 12:00,0.44731277,0.435129246,0.610173184,0.476564079,0.502213076
2021/2/11 13:00,0.446891305,0.431006963,0.608065048,0.474782807,0.49857074
2021/2/11 14:00,0.447085158,0.433955965,0.599013128,0.465012187,0.496676019
2021/2/11 15:00,0.460060838,0.432896503,0.616449273,0.456120959,0.504895978
2021/2/11 16:00,0.463498867,0.444945688,0.613475943,0.452045652,0.504567511
2021/2/11 17:00,0.46337376,0.453878733,0.601996521,0.413651813,0.501407827
2021/2/11 18:00,0.462993632,0.450921506,0.578188509,0.386496906,0.493839865
2021/2/11 19:00,0.463026829,0.442347488,0.588866908,0.390079592,0.494454686
2021/2/11 20:00,0.462793512,0.447885421,0.581753144,0.391127798,0.493520807
2021/2/11 21:00,0.460513692,0.453838165,0.591821189,0.402784658,0.497571259
2021/2/11 22:00,0.455420355,0.464959624,0.590818565,0.419840777,0.500974448
2021/2/11 23:00,0.44796789,0.462437832,0.599054897,0.425804306,0.500457351
2021/2/12 0:00,0.447927997,0.457622097,0.572680621,0.402411138,0.488329094
2021/2/12 1:00,0.448137071,0.45260887,0.586194625,0.417708549,0.495227069
2021/2/12 2:00,0.447268344,0.445965834,0.606511461,0.425237446,0.5022487
2021/2/12 3:00,0.447908627,0.438895045,0.615288701,0.42608529,0.504221954
2021/2/12 4:00,0.448396826,0.438691559,0.621178633,0.429453827,0.507187493
2021/2/12 5:00,0.44794047,0.439890432,0.621505227,0.424751316,0.506777357
2021/2/12 6:00,0.447200841,0.443092757,0.61606086,0.423433697,0.504889392
2021/2/12 7:00,0.447922913,0.4440722,0.621094586,0.424429707,0.508703782
2021/2/12 8:00,0.448703579,0.453679826,0.631775496,0.439863579,0.51535883
2021/2/12 9:00,0.448070281,0.452392505,0.633394442,0.429922032,0.516626087
2021/2/12 10:00,0.447551302,0.456779644,0.616813615,0.427563146,0.51064924
2021/2/12 11:00,0.44757677,0.461136233,0.611289014,0.402422902,0.509540333
2021/2/12 12:00,0.447692118,0.458755635,0.605339759,0.446682104,0.508464238
2021/2/12 13:00,0.44785042,0.457664996,0.611245295,0.425158372,0.511408632
2021/2/12 14:00,0.447513069,0.457169138,0.601124678,0.415416443,0.505312507
2021/2/12 15:00,0.447665483,0.447163268,0.580626618,0.40363407,0.49670339
2021/2/12 16:00,0.450152867,0.44450714,0.588277394,0.406588053,0.498674952
2021/2/12 17:00,0.456913242,0.452852369,0.597684676,0.406462145,0.501272428
2021/2/12 18:00,0.467007899,0.462580265,0.583797623,0.387969538,0.500633073
2021/2/12 19:00,0.460444465,0.458333301,0.581181968,0.387158874,0.497837665
2021/2/12 20:00,0.452784797,0.456840603,0.590504606,0.393319712,0.49762074
2021/2/12 21:00,0.451880969,0.458704683,0.589936928,0.399138236,0.497634832
2021/2/12 22:00,0.449127037,0.455248795,0.590556854,0.397543906,0.497858868
2021/2/12 23:00,0.447140304,0.459792684,0.583421306,0.391482927,0.494494584
2021/2/13 0:00,0.447467163,0.454483358,0.59577431,0.420594334,0.494798501
2021/2/13 1:00,0.447595147,0.447316735,0.608897464,0.431755718,0.498943239
2021/2/13 2:00,0.447699446,0.439170167,0.622837645,0.442570771,0.505098332
2021/2/13 3:00,0.448245801,0.439131935,0.618515433,0.452923059,0.505097901
2021/2/13 4:00,0.448121901,0.435070379,0.603899211,0.446124047,0.497556638
2021/2/13 5:00,0.447992632,0.436210901,0.599075138,0.444670961,0.495058221
2021/2/13 6:00,0.447818726,0.441999757,0.608316862,0.451070255,0.499372696
2021/2/13 7:00,0.447691334,0.439058098,0.620699947,0.451969977,0.503762982
2021/2/13 8:00,0.447432101,0.444014279,0.601340086,0.437983748,0.497998674
2021/2/13 9:00,0.448078453,0.449541571,0.602083482,0.426030055,0.501655419
2021/2/13 10:00,0.446902379,0.456445809,0.565787767,0.428318138,0.491727351
2021/2/13 11:00,0.446764451,0.455315808,0.554241518,0.402731394,0.486216247
2021/2/13 12:00,0.447192651,0.454887202,0.56266172,0.42963564,0.489844367
2021/2/13 13:00,0.446629726,0.456654308,0.56481135,0.43373181,0.490853994
2021/2/13 14:00,0.446700225,0.457052931,0.580570103,0.440722827,0.496558594
2021/2/13 15:00,0.446776546,0.454262085,0.579850715,0.418297245,0.492006398
2021/2/13 16:00,0.447558979,0.44829544,0.561348741,0.397662399,0.483860882
2021/2/13 17:00,0.460287251,0.452339681,0.579417605,0.402042499,0.494509419
2021/2/13 18:00,0.476632213,0.454176087,0.570206099,0.4065132,0.497471063
2021/2/13 19:00,0.482561142,0.451236136,0.567272846,0.408416157,0.498623519
2021/2/13 20:00,0.461994182,0.451317989,0.556863457,0.401242096,0.488562312
2021/2/13 21:00,0.457573392,0.451313044,0.569266786,0.404925131,0.491201158
2021/2/13 22:00,0.456478741,0.452032941,0.59775553,0.418259884,0.49827358
2021/2/13 23:00,0.448478964,0.454116527,0.624990638,0.423843464,0.502193311
2021/2/14 0:00,0.447406745,0.456730584,0.639786204,0.404883538,0.505230034
2021/2/14 1:00,0.446961901,0.452347661,0.620699894,0.383917624,0.496676352
2021/2/14 2:00,0.44692307,0.444484073,0.623163659,0.378322805,0.497107061
2021/2/14 3:00,0.447138374,0.443773458,0.610500219,0.411398523,0.497536085
2021/2/14 4:00,0.447271856,0.454613636,0.610220566,0.410137704,0.502502338
2021/2/14 5:00,0.447119771,0.455277004,0.619948228,0.417650331,0.507114545
2021/2/14 6:00,0.447705849,0.452172274,0.642069659,0.43127095,0.516086047
2021/2/14 7:00,0.44749826,0.447385168,0.63471824,0.421329805,0.511815608
2021/2/14 8:00,0.455305793,0.449919066,0.593011158,0.377008013,0.500408833
2021/2/14 9:00,0.461961666,0.45620422,0.581002981,0.373965296,0.500167983
2021/2/14 10:00,0.462980779,0.458701524,0.5976896,0.379003195,0.507742308
2021/2/14 11:00,0.458692535,0.459011539,0.59111947,0.380534792,0.506231846
2021/2/14 12:00,0.458624857,0.45394447,0.60524379,0.389444814,0.510796086
2021/2/14 13:00,0.458301183,0.444550983,0.562394924,0.344585186,0.489773262
2021/2/14 14:00,0.458194412,0.436802131,0.549812944,0.330975454,0.481192695
2021/2/14 15:00,0.458380748,0.424507941,0.563049497,0.33519064,0.483066086
2021/2/14 16:00,0.460879549,0.422019744,0.586296301,0.347178,0.489808543
2021/2/14 17:00,0.474848054,0.429030949,0.59795122,0.366070015,0.499163544
2021/2/14 18:00,0.484552831,0.430529493,0.566718577,0.372151854,0.492061911
2021/2/14 19:00,0.478010392,0.425230373,0.565673692,0.401041282,0.489411723
2021/2/14 20:00,0.457891952,0.427611365,0.545123513,0.386785384,0.476170271
2021/2/14 21:00,0.45776762,0.429217424,0.56384156,0.396112865,0.482450495
2021/2/14 22:00,0.457391935,0.435271299,0.569361726,0.397164619,0.48617773
2021/2/14 23:00,0.457682185,0.439380013,0.562708471,0.389263534,0.483404859
2021/2/15 0:00,0.452341605,0.436807688,0.571342596,0.390972219,0.482105747
2021/2/15 1:00,0.446950751,0.432461755,0.58395521,0.390251022,0.484482992
2021/2/15 2:00,0.447169675,0.42571956,0.568546957,0.391539785,0.48062011
2021/2/15 3:00,0.446959119,0.416833664,0.573661508,0.396336935,0.481602543
2021/2/15 4:00,0.447342642,0.4147377,0.587857764,0.401779662,0.485579059
2021/2/15 5:00,0.448165826,0.411742307,0.617522756,0.417206996,0.496826747
2021/2/15 6:00,0.458659675,0.411828416,0.649617523,0.436419807,0.510405887
2021/2/15 7:00,0.462808815,0.4107787,0.650533983,0.432991015,0.510141944
2021/2/15 8:00,0.464980044,0.420970728,0.601166998,0.415832289,0.49853888
2021/2/15 9:00,0.463057735,0.430804628,0.595623413,0.419326393,0.498175215
2021/2/15 10:00,0.460434319,0.426733917,0.593895151,0.445851569,0.497531165
2021/2/15 11:00,0.460485573,0.428078698,0.581570978,0.451195113,0.492804164
2021/2/15 12:00,0.461589147,0.428932949,0.611661964,0.471018467,0.502429064
2021/2/15 13:00,0.46063462,0.428740254,0.613141022,0.465842835,0.504159532
2021/2/15 14:00,0.460395061,0.42640731,0.591839102,0.433543077,0.496888111
2021/2/15 15:00,0.463101025,0.410168994,0.605972866,0.410314988,0.496192221
2021/2/15 16:00,0.468515194,0.408465141,0.628171669,0.415122237,0.504106736
2021/2/15 17:00,0.48295038,0.39686851,0.630041409,0.423734487,0.506295676
2021/2/15 18:00,0.487329644,0.407358185,0.593184608,0.406721429,0.498483988
2021/2/15 19:00,0.468938602,0.405225227,0.594328406,0.409991727,0.492355044
2021/2/15 20:00,0.463492244,0.394754121,0.607416729,0.417567941,0.493743413
2021/2/15 21:00,0.459092039,0.393383404,0.605891063,0.411662552,0.494220674
2021/2/15 22:00,0.454754822,0.403112088,0.618094868,0.414452265,0.497652652
2021/2/15 23:00,0.447164739,0.409352604,0.605123653,0.409523997,0.491959259
2021/2/16 0:00,0.44670953,0.384780037,0.629048617,0.417725346,0.498377103
2021/2/16 1:00,0.447010661,0.369449708,0.627162534,0.4117181,0.496403244
2021/2/16 2:00,0.446775857,0.373298626,0.617388673,0.402015772,0.493299384
2021/2/16 3:00,0.446646708,0.371324273,0.609547336,0.397213326,0.490655893
2021/2/16 4:00,0.446748396,0.369874227,0.608958978,0.404780728,0.491666672
2021/2/16 5:00,0.447221646,0.373892161,0.60642632,0.419453586,0.492320553
2021/2/16 6:00,0.446931345,0.384340249,0.618843949,0.430307193,0.498546537
2021/2/16 7:00,0.449423653,0.381004045,0.634120154,0.431364654,0.504175842
2021/2/16 8:00,0.449967093,0.395074023,0.609894089,0.425834764,0.498437451
2021/2/16 9:00,0.450925522,0.400613905,0.608618369,0.429409824,0.499161901
2021/2/16 10:00,0.450388498,0.402057629,0.576372582,0.410991312,0.485979038
2021/2/16 11:00,0.451520179,0.410912759,0.550054274,0.386907,0.47777334
2021/2/16 12:00,0.451303118,0.408100208,0.607477248,0.450729519,0.496009992
2021/2/16 13:00,0.450438981,0.415406907,0.579987459,0.413380845,0.485838035
2021/2/16 14:00,0.450336745,0.414001483,0.57936144,0.406897113,0.484859434
2021/2/16 15:00,0.450469817,0.395796645,0.60510616,0.419563111,0.491012489
2021/2/16 16:00,0.453263236,0.387737157,0.596476222,0.413868353,0.487289514
2021/2/16 17:00,0.459995957,0.385948229,0.61224762,0.410173429,0.495101483
2021/2/16 18:00,0.46187799,0.40133756,0.568515152,0.390343385,0.481541637
2021/2/16 19:00,0.459189862,0.40528151,0.572648467,0.396431002,0.48110653
2021/2/16 20:00,0.457565943,0.410064933,0.55008416,0.387736483,0.473256015
2021/2/16 21:00,0.457540854,0.415513469,0.558160946,0.393280934,0.47894451
2021/2/16 22:00,0.456981277,0.41562887,0.575497726,0.399671741,0.487147655
2021/2/16 23:00,0.457487771,0.410324247,0.619796722,0.427572509,0.500605667
2021/2/17 0:00,0.447145289,0.386540713,0.648211803,0.436156279,0.503515682
2021/2/17 1:00,0.446988122,0.35349855,0.66792023,0.440786018,0.510973273
2021/2/17 2:00,0.446540089,0.334546406,0.663071405,0.436439999,0.510892361
2021/2/17 3:00,0.44622613,0.344706662,0.659119499,0.432459036,0.509995983
2021/2/17 4:00,0.446499556,0.3433533,0.660319506,0.433179634,0.510742284
2021/2/17 5:00,0.446648746,0.344382204,0.664974452,0.439186547,0.511484351
2021/2/17 6:00,0.446426263,0.347643525,0.6814696,0.45043819,0.516039235
2021/2/17 7:00,0.450112926,0.348272146,0.68760051,0.448797307,0.519759532
2021/2/17 8:00,0.450450854,0.399413342,0.640965476,0.425795644,0.504316225
2021/2/17 9:00,0.447468443,0.418670635,0.616638392,0.415676261,0.494754373
2021/2/17 10:00,0.447385956,0.417085563,0.564792413,0.39845214,0.47856778
2021/2/17 11:00,0.450705987,0.422220542,0.578654323,0.405445454,0.48703553
2021/2/17 12:00,0.460830481,0.406657732,0.658999867,0.483458249,0.518220861
2021/2/17 13:00,0.465808733,0.394313423,0.674556215,0.44298056,0.517716144
2021/2/17 14:00,0.467626906,0.393287323,0.68950747,0.433691783,0.51971944
2021/2/17 15:00,0.467216921,0.378100294,0.669191202,0.464506859,0.5114202
2021/2/17 16:00,0.471666476,0.375894334,0.643819279,0.445592708,0.505350233
2021/2/17 17:00,0.481752722,0.372657097,0.639290197,0.410327485,0.50575122
2021/2/17 18:00,0.477853865,0.394690646,0.59513427,0.393963042,0.494012012
2021/2/17 19:00,0.463067688,0.397565941,0.588045918,0.391210129,0.486784365
2021/2/17 20:00,0.458346714,0.39890585,0.586809244,0.391104227,0.485575543
2021/2/17 21:00,0.457640509,0.407173156,0.591109873,0.393121224,0.489401781
2021/2/17 22:00,0.458431977,0.409721573,0.632104558,0.412214097,0.503075033
2021/2/17 23:00,0.457832163,0.399624644,0.653823832,0.442221564,0.51016331
2021/2/18 0:00,0.448127508,0.365803382,0.650322264,0.430760086,0.502655868
2021/2/18 1:00,0.447852868,0.340964479,0.664825752,0.459398351,0.505147685
2021/2/18 2:00,0.447615852,0.326713529,0.66334534,0.474276645,0.506126108
2021/2/18 3:00,0.44750955,0.30992508,0.658727101,0.470171812,0.503236805
2021/2/18 4:00,0.447923146,0.306581465,0.646135822,0.466275329,0.500801316
2021/2/18 5:00,0.448160129,0.318047346,0.641716049,0.457053438,0.500326215
2021/2/18 6:00,0.447842959,0.347430943,0.628781223,0.451224549,0.49804354
2021/2/18 7:00,0.452551543,0.355283853,0.657087083,0.458670384,0.506698796
2021/2/18 8:00,0.460360046,0.381664069,0.638450794,0.432115157,0.504805763
2021/2/18 9:00,0.459906314,0.385755766,0.644967547,0.438977499,0.507926636
2021/2/18 10:00,0.448342411,0.392148448,0.605596912,0.434872209,0.490839847
2021/2/18 11:00,0.447230331,0.392915369,0.608808188,0.439752407,0.493545258
2021/2/18 12:00,0.447284612,0.384285981,0.604837149,0.439823139,0.495532084
2021/2/18 13:00,0.446823489,0.391880638,0.614996796,0.418305264,0.494851161
2021/2/18 14:00,0.447255255,0.396218717,0.621122915,0.413664916,0.497560605
2021/2/18 15:00,0.456637035,0.383623164,0.636345016,0.421110471,0.502847404
2021/2/18 16:00,0.470309284,0.379189351,0.626343306,0.420256191,0.504385984
2021/2/18 17:00,0.490142244,0.372514554,0.634497953,0.438385049,0.512553216
2021/2/18 18:00,0.483483618,0.39900661,0.580319293,0.405143891,0.494668905
2021/2/18 19:00,0.476710368,0.40292263,0.58112948,0.403053166,0.493119066
2021/2/18 20:00,0.465976375,0.392925174,0.591808138,0.408984307,0.491816033
2021/2/18 21:00,0.440839658,0.386133531,0.607237278,0.407285834,0.488201876
2021/2/18 22:00,0.424730847,0.406014114,0.615285874,0.406310226,0.488464124
2021/2/18 23:00,0.422578611,0.397274312,0.622433233,0.402247447,0.49233012
2021/2/19 0:00,0.419301626,0.375559149,0.637012542,0.423228164,0.49200756
2021/2/19 1:00,0.410156244,0.350399411,0.673348712,0.443275218,0.499934665
2021/2/19 2:00,0.397851397,0.352388639,0.651481129,0.441355469,0.48797879
2021/2/19 3:00,0.403550645,0.361733915,0.643984164,0.437861236,0.488227411
2021/2/19 4:00,0.397706809,0.362075429,0.627652562,0.430455854,0.479542428
2021/2/19 5:00,0.398154293,0.375302218,0.623495105,0.430560564,0.477266602
2021/2/19 6:00,0.397597528,0.388971919,0.634757642,0.439064026,0.482531084
2021/2/19 7:00,0.397485642,0.393921657,0.627331558,0.41875972,0.485373068
2021/2/19 8:00,0.404317811,0.408551585,0.617322181,0.398222167,0.484642298
2021/2/19 9:00,0.410523843,0.420360081,0.599238969,0.380182872,0.481957013
2021/2/19 10:00,0.411057959,0.414949115,0.610026677,0.381557899,0.483858222
2021/2/19 11:00,0.411177415,0.416565887,0.612889996,0.386019689,0.482266885
2021/2/19 12:00,0.411250353,0.405313334,0.617323571,0.393477807,0.487645959
2021/2/19 13:00,0.411524242,0.386189496,0.635583519,0.402602337,0.493733939
2021/2/19 14:00,0.411199977,0.401897489,0.608995322,0.421084919,0.484526755
2021/2/19 15:00,0.411738978,0.407191372,0.589491864,0.421851735,0.480008644
2021/2/19 16:00,0.422057155,0.407570872,0.583498495,0.407209041,0.48057689
2021/2/19 17:00,0.445776879,0.406890818,0.580836673,0.395169044,0.485508187
2021/2/19 18:00,0.446762054,0.423471988,0.574527346,0.375870285,0.482798584
2021/2/19 19:00,0.446573806,0.412198403,0.594665846,0.373985227,0.488667534
2021/2/19 20:00,0.442971234,0.406839539,0.581540167,0.359313307,0.484585528
2021/2/19 21:00,0.442221537,0.409331093,0.576615644,0.358014189,0.483893467
2021/2/19 22:00,0.442858008,0.399680187,0.592764026,0.359581657,0.488660438
2021/2/19 23:00,0.44325792,0.40380964,0.641341426,0.371219238,0.502617057
2021/2/20 0:00,0.443144392,0.397706867,0.618863143,0.353331126,0.495471286
2021/2/20 1:00,0.430956366,0.384896012,0.589555456,0.333763074,0.481646846
2021/2/20 2:00,0.411418052,0.367168474,0.605586044,0.329385068,0.477847699
2021/2/20 3:00,0.411913964,0.34957151,0.614479195,0.332939598,0.480312055
2021/2/20 4:00,0.411186482,0.332278513,0.637160729,0.341124079,0.488375387
2021/2/20 5:00,0.410651218,0.322371992,0.655966316,0.351579972,0.495714436
2021/2/20 6:00,0.410504003,0.344780751,0.668931301,0.359315316,0.499512093
2021/2/20 7:00,0.411216213,0.37368961,0.654624174,0.357370391,0.49652992
2021/2/20 8:00,0.411458443,0.408157509,0.630069464,0.3568194,0.489824085
2021/2/20 9:00,0.418670009,0.430067455,0.627246079,0.376247365,0.494995305
2021/2/20 10:00,0.432135679,0.439634922,0.619934814,0.350455485,0.498042002
2021/2/20 11:00,0.430411876,0.445853333,0.612535535,0.348081617,0.497566442
2021/2/20 12:00,0.418822782,0.441591497,0.594567281,0.342840948,0.492212918
2021/2/20 13:00,0.41864102,0.447677207,0.604452285,0.352868801,0.493524918
2021/2/20 14:00,0.414874228,0.43742077,0.61236495,0.359443094,0.489585423
2021/2/20 15:00,0.414753717,0.423244499,0.608805243,0.357526739,0.486145139
2021/2/20 16:00,0.425520196,0.422493549,0.597364652,0.362628124,0.485795055
2021/2/20 17:00,0.449286351,0.418987119,0.592068439,0.370008506,0.490298674
2021/2/20 18:00,0.454342664,0.425896577,0.57278069,0.374351978,0.486100756
2021/2/20 19:00,0.453629153,0.426883427,0.573014386,0.372751942,0.486012181
2021/2/20 20:00,0.453421024,0.425850596,0.547984871,0.362749261,0.478301395
2021/2/20 21:00,0.453409842,0.421735843,0.55763438,0.368430846,0.480518521
2021/2/20 22:00,0.450547735,0.424451651,0.604710567,0.385050354,0.492387178
2021/2/20 23:00,0.442292062,0.415770053,0.598297006,0.374736774,0.489356814
2021/2/21 0:00,0.414472844,0.399610919,0.614373695,0.367177595,0.483791022
2021/2/21 1:00,0.409353364,0.372707013,0.630725401,0.368754114,0.488115657
2021/2/21 2:00,0.410172345,0.38507137,0.60391414,0.353675061,0.478698647
2021/2/21 3:00,0.410850922,0.386770845,0.591980724,0.343793675,0.474448129
2021/2/21 4:00,0.41103738,0.367926224,0.619000653,0.355644673,0.483524908
2021/2/21 5:00,0.410828517,0.362852409,0.63545997,0.366426766,0.487666622
2021/2/21 6:00,0.410933828,0.3699277,0.646453715,0.375523458,0.490921404
2021/2/21 7:00,0.41095635,0.379488471,0.643726752,0.385706359,0.492955455
2021/2/21 8:00,0.415745807,0.394493174,0.626347739,0.407762309,0.495283225
2021/2/21 9:00,0.423343463,0.405008526,0.618589333,0.407354124,0.496875383
2021/2/21 10:00,0.426994743,0.410817809,0.602834269,0.402011956,0.493334298
2021/2/21 11:00,0.445424252,0.411565604,0.611634961,0.416635619,0.502935585
2021/2/21 12:00,0.453421477,0.415385241,0.639045017,0.450327749,0.516780191
2021/2/21 13:00,0.454299358,0.418437335,0.621462364,0.390925275,0.509287194
2021/2/21 14:00,0.453851381,0.40067342,0.613858348,0.372948889,0.502808054
2021/2/21 15:00,0.454413018,0.387899005,0.618098164,0.377298539,0.502592526
2021/2/21 16:00,0.453831621,0.413726261,0.58679659,0.365869952,0.492191638
2021/2/21 17:00,0.453908989,0.422775814,0.590563441,0.379583321,0.492928793
2021/2/21 18:00,0.453576195,0.439051606,0.536268122,0.361670224,0.477645754
2021/2/21 19:00,0.453502219,0.437428578,0.5613015,0.373011238,0.484941783
2021/2/21 20:00,0.453779754,0.440001619,0.575715721,0.383949729,0.489195187
2021/2/21 21:00,0.453525098,0.446752423,0.610491458,0.393478984,0.498751193
2021/2/21 22:00,0.445611691,0.443098705,0.632732145,0.397201274,0.502193708
2021/2/21 23:00,0.442555656,0.415053092,0.636718019,0.389032479,0.502173824
2021/2/22 0:00,0.433017509,0.401103944,0.636320552,0.368409529,0.499207019
2021/2/22 1:00,0.400734849,0.393658056,0.587067535,0.316459644,0.473418212
2021/2/22 2:00,0.395982258,0.386257557,0.567532781,0.305227224,0.465239256
2021/2/22 3:00,0.39648957,0.383979774,0.565559529,0.302717519,0.464020106
2021/2/22 4:00,0.396398024,0.379089071,0.576196123,0.306835904,0.467798078
2021/2/22 5:00,0.396241053,0.382726065,0.587987073,0.314425906,0.472041504
2021/2/22 6:00,0.403973176,0.40059828,0.585760527,0.335377618,0.476339363
2021/2/22 7:00,0.417337281,0.404006768,0.6057898,0.337232473,0.485907459
2021/2/22 8:00,0.44173679,0.414764298,0.603737742,0.333897725,0.491077138
2021/2/22 9:00,0.437845524,0.426719557,0.545420787,0.309016316,0.471717757
2021/2/22 10:00,0.412116407,0.428895846,0.538462002,0.303908563,0.462385963
2021/2/22 11:00,0.397497365,0.432865576,0.552488789,0.30639188,0.465314417
2021/2/22 12:00,0.401991861,0.433378259,0.575963679,0.314592866,0.477201519
2021/2/22 13:00,0.402773779,0.434463682,0.572236611,0.317850123,0.47380347
2021/2/22 14:00,0.402575972,0.436725611,0.553957029,0.320049777,0.470222595
2021/2/22 15:00,0.411037106,0.435961279,0.555363206,0.325578774,0.473167402
2021/2/22 16:00,0.413122696,0.444197744,0.55641247,0.33932186,0.475974535
2021/2/22 17:00,0.412609077,0.453453594,0.546764963,0.337580337,0.472727957
2021/2/22 18:00,0.411227892,0.458496344,0.529010481,0.330253793,0.465769385
2021/2/22 19:00,0.412005573,0.453123697,0.546321994,0.343812842,0.472034733
2021/2/22 20:00,0.413034811,0.447160012,0.551848146,0.347252651,0.473566044
2021/2/22 21:00,0.412369187,0.429634092,0.550390822,0.34693555,0.470159834
2021/2/22 22:00,0.401826688,0.424693337,0.550998197,0.338966015,0.467515229
2021/2/22 23:00,0.393082445,0.423909063,0.544670386,0.322291383,0.460815926
2021/2/23 0:00,0.395659195,0.415083087,0.53049281,0.306412043,0.454384456
2021/2/23 1:00,0.394926411,0.38454445,0.545053307,0.311667277,0.459732008
2021/2/23 2:00,0.395392047,0.376703788,0.537463725,0.309289953,0.457265421
2021/2/23 3:00,0.395560113,0.384623569,0.527481144,0.301350336,0.452750838
2021/2/23 4:00,0.395503535,0.383651451,0.524113829,0.297159767,0.45016225
2021/2/23 5:00,0.39598384,0.386541362,0.52459101,0.300201223,0.450456385
2021/2/23 6:00,0.39567563,0.39510702,0.520537002,0.307001754,0.449497041
2021/2/23 7:00,0.396047243,0.370467372,0.548770456,0.315117349,0.459915694
2021/2/23 8:00,0.396217682,0.38353509,0.558309177,0.316387364,0.464065189
2021/2/23 9:00,0.396491774,0.409145774,0.552511124,0.32109595,0.464107999
2021/2/23 10:00,0.396607607,0.422186845,0.526803486,0.317531894,0.454885557
2021/2/23 11:00,0.396796205,0.422797401,0.524054841,0.32005012,0.453126376
2021/2/23 12:00,0.396457395,0.412412024,0.548791607,0.333424747,0.4636026
2021/2/23 13:00,0.397983479,0.421983119,0.556440002,0.340222369,0.46660013
2021/2/23 14:00,0.39610959,0.421219646,0.548784784,0.332326149,0.462539833
2021/2/23 15:00,0.398519159,0.414018456,0.563107207,0.345091976,0.465599473
2021/2/23 16:00,0.409422306,0.426226328,0.552927218,0.347281647,0.467129515
2021/2/23 17:00,0.414240452,0.439460942,0.550221033,0.352901054,0.469479041
2021/2/23 18:00,0.414129476,0.449764507,0.532992118,0.346320068,0.465509343
2021/2/23 19:00,0.41349614,0.449801198,0.539882502,0.347736384,0.468076755
2021/2/23 20:00,0.413831652,0.445928933,0.548876107,0.348457059,0.470111301
2021/2/23 21:00,0.413260626,0.435982789,0.554728061,0.349981678,0.471720724
2021/2/23 22:00,0.404413815,0.426856368,0.553389105,0.339334742,0.467314159
2021/2/23 23:00,0.398819303,0.426233817,0.553474782,0.328250185,0.466438717
2021/2/24 0:00,0.396110256,0.417077268,0.527120304,0.304020777,0.451739619
2021/2/24 1:00,0.396005257,0.406984376,0.550095647,0.31035997,0.45959662
2021/2/24 2:00,0.396033507,0.409733163,0.545428122,0.306792453,0.459841161
2021/2/24 3:00,0.395688182,0.405217742,0.537132067,0.302329958,0.456450472
2021/2/24 4:00,0.395792247,0.414678354,0.524571375,0.299310953,0.452209346
2021/2/24 5:00,0.395348303,0.415461536,0.525177475,0.30250647,0.45135969
2021/2/24 6:00,0.395364138,0.416128972,0.536369471,0.318651352,0.456748622
2021/2/24 7:00,0.395904808,0.409293799,0.547920543,0.3199745,0.461251978
2021/2/24 8:00,0.396217518,0.419582805,0.53524461,0.309913522,0.454754783
2021/2/24 9:00,0.396672991,0.428180961,0.526664444,0.307947344,0.453138827
2021/2/24 10:00,0.396854236,0.427512824,0.501517771,0.29944186,0.4430961
2021/2/24 11:00,0.397228735,0.424129885,0.512034657,0.305398211,0.445704785
2021/2/24 12:00,0.396514663,0.413994596,0.538246998,0.327561885,0.457534851
2021/2/24 13:00,0.39618191,0.417917068,0.54907425,0.34173849,0.460449508
2021/2/24 14:00,0.396227126,0.42155694,0.540056797,0.336799062,0.456452341
2021/2/24 15:00,0.401404035,0.408302305,0.5437366,0.341470181,0.455849933
2021/2/24 16:00,0.409563891,0.412035895,0.556082848,0.357756611,0.464029572
2021/2/24 17:00,0.413147915,0.424297118,0.565249123,0.369091766,0.471822458
2021/2/24 18:00,0.413834495,0.437805057,0.53661805,0.365060012,0.464715525
2021/2/24 19:00,0.414583015,0.417940301,0.539155636,0.367230227,0.461630009
2021/2/24 20:00,0.409204057,0.404860405,0.539722704,0.366560239,0.458602048
2021/2/24 21:00,0.406241741,0.407847768,0.536733215,0.361413842,0.458289934
2021/2/24 22:00,0.401005783,0.421436714,0.528849837,0.352764063,0.457167108
2021/2/24 23:00,0.396559629,0.424919225,0.539315062,0.350471036,0.462376012
2021/2/25 0:00,0.39668988,0.414523729,0.544861823,0.344504375,0.463841111
2021/2/25 1:00,0.39745625,0.38672546,0.586413006,0.35870769,0.477280032
