南部,中部,北部,東部,離島
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.021927693330010798,0.06471824870892555,0.01148573545757688,0.04332297101946817,0.0015723270440251573
0.19594027743168038,0.22902975183949545,0.09219463999011981,0.21248501463558792,0.0363382250174703
0.3964822659689343,0.44121840866505185,0.19439298505619365,0.41885033731699306,0.1264849755415793
0.549158983304261,0.591546699571927,0.37044584413980486,0.5703528414380941,0.23637316561844865
0.6424215051083977,0.6914156878875127,0.4645547733728541,0.6669185964979552,0.31044723969252275
0.6895111720242545,0.7262983105586276,0.48517969618377177,0.707904741291441,0.35761705101327745
0.6820562339064706,0.7113675487104489,0.5,0.6967118913084598,0.356743535988819
0.6206838192540908,0.6468031625611261,0.4504137334815363,0.6337434909076085,0.33630328441649193
0.499028158484924,0.5368874061209878,0.3125231567247128,0.517957782302956,0.2655485674353599
0.32470408671816603,0.35937876087320814,0.15129060145732987,0.3420414237956871,0.16893780573025857
0.11393180496719,0.16113827826272412,0.0418056070149438,0.13753504161495705,0.05870020964360587
0.0030733449622061633,0.056272565239248666,0.0016055329134247254,0.029672955100727413,0.0015723270440251573
0.0,0.05681184589369773,0.0007410151908114116,0.028405922946848863,0.0
0.0,0.05484667062748503,0.0007410151908114116,0.027423335313742515,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.019980895423207905,0.031607330560760476,0.012473755711992095,0.02579411299198419,0.004367575122292104
0.15813709610432758,0.18075499291622868,0.10281585772508336,0.16944604451027812,0.03878406708595388
0.3401611429520724,0.38258306293131034,0.19439298505619365,0.36137210294169136,0.10429769392033543
0.5146721073178836,0.5437289581524306,0.36649376312214405,0.5292005327351571,0.21593291404612158
0.5822171692000996,0.610439803177795,0.4258367296529579,0.5963284861889473,0.3011879804332635
0.6567592823324195,0.6875645537224075,0.48802025441521546,0.6721619180274135,0.34591194968553457
0.6620784533599137,0.6959203570830097,0.4366432011856244,0.6789994052214616,0.3238993710691824
0.5955415732203672,0.636687841811008,0.43892799802395943,0.6161147075156876,0.3127183787561146
0.4814093778553036,0.5283091875752174,0.31344942571322715,0.5048592827152605,0.2203004891684137
0.30541780878810526,0.3709260698018068,0.17339755464987033,0.33817193929495604,0.14430468204053112
0.09711562422128084,0.18683789589141264,0.04514017537359516,0.14197676005634674,0.04594689028651293
0.003994310158651051,0.09682525174047499,0.0009262689885142647,0.05040978094956302,0.001397624039133473
0.0,0.09408771689289035,0.0,0.04704385844644517,0.0
0.0,0.09531861736971194,0.0,0.04765930868485597,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
