,南部 (kgCO2e/kWh),中部 (kgCO2e/kWh),北部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2025-03-10 19:00:00,0.45111075887483265,0.4224059731584966,0.4003849171099606,0.3672483611480454,0.42211513963902064
2025-03-10 20:00:00,0.4521435851480954,0.4245560050752668,0.4014450270995325,0.37004859524624684,0.42333108743399106
2025-03-10 21:00:00,0.4519500108849891,0.42787916022325123,0.4022517866734108,0.3729212222140244,0.42446305505929005
2025-03-10 22:00:00,0.45311015997434156,0.4334915312551819,0.40522946811135835,0.37473796880457055,0.42717497595348997
2025-03-10 23:00:00,0.4551313054107819,0.4561186380183088,0.40706762233113597,0.391689428188242,0.4371624031868148
2025-03-11 00:00:00,0.4535252813199628,0.46172995913866827,0.42802901643259283,0.3933747209022342,0.4469663950394899
2025-03-11 01:00:00,0.4532770920020443,0.493047513586002,0.4502581747176484,0.420919709171965,0.4659716669547022
2025-03-11 02:00:00,0.4534300785909485,0.5154416178352726,0.4521755379166037,0.44469479996270883,0.47683115850134045
2025-03-11 03:00:00,0.4533859408912119,0.5458739312769874,0.4415284757907853,0.46418155557602403,0.48888897195415937
2025-03-11 04:00:00,0.4535155921908274,0.5574112176707513,0.4322893838559667,0.4729366861816546,0.49239469136587677
2025-03-11 05:00:00,0.4533013659323217,0.5624374480339867,0.4054081073533229,0.4772752084900523,0.48555912686103503
2025-03-11 06:00:00,0.4493291945778906,0.5674123666577731,0.3849835384665383,0.48189740322346714,0.4756736009561091
2025-03-11 07:00:00,0.41251148241113966,0.5487087450404587,0.39834814332723295,0.459989385763189,0.45997426483048875
2025-03-11 08:00:00,0.3311531781621439,0.5052840728706507,0.4102011526736987,0.41163691782058953,0.41970797584781866
2025-03-11 09:00:00,0.25480719726565915,0.43714390248626644,0.41200640153379675,0.3525979708160973,0.3664345882740223
2025-03-11 10:00:00,0.2779394033313442,0.3844466483450633,0.3987766289535197,0.3151835792971239,0.3541525977605679
2025-03-11 11:00:00,0.236217114449533,0.36430944313953967,0.4072732020718176,0.3089189213072496,0.3306505950102492
2025-03-11 12:00:00,0.26643938530718664,0.2887865286813816,0.39214906022457646,0.26460667290196044,0.3120819686848793
2025-03-11 13:00:00,0.2342060419123014,0.29600766916085797,0.39491031078830824,0.259354193199516,0.30438381437165507
2025-03-11 14:00:00,0.25550099255261804,0.3055854061559853,0.38639699388401544,0.27072303996698216,0.31459948598215287
2025-03-11 15:00:00,0.2797146201766667,0.33940733759779995,0.39952338653899216,0.2988514574127544,0.33922940561192017
2025-03-11 16:00:00,0.32810902841340656,0.39426836496184153,0.40108083921409426,0.34855137497569755,0.37479501016435746
2025-03-11 17:00:00,0.40974404786259305,0.4788739228984059,0.4085573858173123,0.4270813574542184,0.4326853208153563
2025-03-11 18:00:00,0.44975576707004183,0.4552756095336676,0.40399612174878863,0.3951709034622891,0.4343258362426347
2025-03-11 19:00:00,0.44912109310534154,0.4397098549638384,0.403163082615881,0.37660680233408317,0.42842255053019546
2025-03-11 20:00:00,0.4504379827199816,0.4509847897809833,0.4065018514279155,0.38521383407891957,0.43394793956655275
2025-03-11 21:00:00,0.45131017503483417,0.47498493778264306,0.40675898593882936,0.4009413664110748,0.4426995129563482
2025-03-11 22:00:00,0.4527988604741147,0.47553248987269064,0.40862165462071354,0.3954794081673855,0.4435640393560968
2025-03-11 23:00:00,0.4521270084882343,0.45973880553808866,0.4065910119723061,0.3785927356942408,0.43833260175756933
2025-03-12 00:00:00,0.451515202763934,0.460645750888342,0.429876764167029,0.3733711232838281,0.4466448791305612
2025-03-12 01:00:00,0.45157552105833737,0.4827654102902888,0.45273653644792305,0.38463767327499027,0.4621733902935017
2025-03-12 02:00:00,0.45194180938307016,0.5123983160473318,0.45019737615283567,0.4266401670634775,0.4752858669432071
2025-03-12 03:00:00,0.45198724420994113,0.5368317666559426,0.4423718355238647,0.4446070265614127,0.4836401378911715
2025-03-12 04:00:00,0.4531875392106992,0.5521025447738177,0.42322252439630376,0.4646021238554235,0.4861588158695925
2025-03-12 05:00:00,0.4534857953352429,0.5485117830397173,0.39838179012064096,0.4631978749616148,0.47715254354195963
2025-03-12 06:00:00,0.4453612107333047,0.5476373644306247,0.37517200365444564,0.46353562499708434,0.46577906416620557
2025-03-12 07:00:00,0.37499072822309154,0.5114860368372752,0.39279911555071345,0.42619483648905593,0.4318046131694426
2025-03-12 08:00:00,0.30526125311151864,0.4519439348730036,0.4045326544387539,0.37454683502712827,0.38690840466197246
2025-03-12 09:00:00,0.2573355354734041,0.36804686244509294,0.4033963881098341,0.3050058736202008,0.3387793215576467
2025-03-12 10:00:00,0.2318225171680137,0.2908861579808517,0.39335541220229936,0.25033664870281513,0.2977565205652433
2025-03-12 11:00:00,0.2206879447631426,0.27450570218717624,0.3964430188476735,0.2370660831260611,0.28910279693764196
